"name","nms.score.EE","nms.score.RE","nms.score.avg"
"KDR",0.00664852839307683,0.00739829035744121,0.00702340937525902
"G0S2",0,0.0140446580171396,0.00702232900856978
"UCN",0.000121899189370391,0.0139180641532219,0.00701998167129617
"ENSG00000258559.2",0.00374191607370492,0.0102979098676327,0.00701991297066883
"SLC3A2",0.00677042758244722,0.00726196699843365,0.00701619729044043
"POGZ",0.0137571788596168,0.000272646718015132,0.00701491278881595
"NFE2L1",0.011834266513709,0.00218117374412105,0.00700772012891501
"STX1A",0.000426647162796367,0.0135567522608595,0.00699169971182794
"EAF1",0.0012799414883891,0.0127019831357815,0.00699096231208529
"SNAP29",0.00494193974189136,0.00902986899819267,0.00698590437004202
"PEF1",0,0.0139657223378822,0.00698286116894111
"N-Acetylarginine",0.0139624797553003,0,0.00698123987765014
"ARHGAP35",0.00646065703663071,0.00749778474541613,0.00697922089102342
"ENSG00000262691.1",0.000731395136222344,0.0132267178630942,0.00697905649965825
"LINC02767",0.0126600861552832,0.00129507191057188,0.00697757903292756
"MINDY2",0.0139400276436723,0,0.00697001382183617
"SPSB1",0.00616093163559527,0.00777697223065637,0.00696895193312582
"RBM25",0.00602104187496515,0.00791329558966394,0.00696716873231454
"SLC25A4",0.0101766371125972,0.00375216275632062,0.00696439993445893
"ATF6B",0.000670445541537149,0.0132494340159498,0.00695993977874348
"STAM",0,0.0139180641532219,0.00695903207661097
"DUSP8",0.00713612515055839,0.00676642075639084,0.00695127295347462
"AKAP12",0.00823321785489191,0.00566068978242654,0.00694695381865923
"JAG2",0.0012799414883891,0.0126132627475601,0.00694660211797461
"SMAD5",0.0138845894485066,0,0.00694229472425328
"INTS3",0.0128429349393388,0.00102242519255674,0.00693268006594779
"DNAJC5",0.0122943885871721,0.00156771862858701,0.00693105360787954
"EPHB4",0.00121899189370391,0.0126359789004158,0.00692748539705984
"ENSG00000228434.1",0.0104933754306347,0.00335833678120169,0.00692585610591818
"CNTROB",0.000731395136222344,0.0131195697684197,0.006925482452321
"MAPK1IP1L",0.000731395136222344,0.0131109532128042,0.00692117417451326
"SUB1",0.0124772373712277,0.00136323359007566,0.00692023548065166
"PIK3IP1",0,0.0138401729786282,0.0069200864893141
"SLFN13",0,0.0138401729786282,0.0069200864893141
"MED25",0.00079234473090754,0.0130449489774385,0.006918646854173
"HPS6",0.00152373986712988,0.0123016296143743,0.00691268474075207
"RAB5C",0.01320863250745,0.000613455115534047,0.00691104381149203
"PELO",0.000853294325592735,0.012963800640169,0.00690854748288086
"GLIDR",0.000975193514963125,0.0128404639389271,0.00690782872694512
"H2BC5",0.00109709270433352,0.012710599691397,0.00690384619786523
"BRD2",0.00459521039929765,0.00921163788384837,0.00690342414157301
"BTN3A1",0.000975193514963125,0.0128274772811614,0.00690133539806227
"WDR26",0.00616093163559527,0.0076406488716488,0.00690079025362204
"ZNF613",0.000548546352166758,0.0132494340159498,0.00689899018405829
"LPGAT1",0,0.0137882683405027,0.00689413417025134
"KDM5B",0.000609495946851953,0.0131748132249686,0.00689215458591029
"ARID1A",0.00557040391426078,0.00821192884414728,0.00689116637920403
"GFPT1",0.0108315983147274,0.00294936670417899,0.00689048250945319
"RABEP1",0.0130257837233944,0.000749778474541613,0.00688778109896802
"SM 39:0;O2",0.00115804229901871,0.0126099107081998,0.00688397650360928
"DENND5B",0.0137571788596168,0,0.00687858942980838
"CDK12",0.00079234473090754,0.012963800640169,0.00687807268553826
"CCPG1",0.00091424392027793,0.0128274772811614,0.00687086060071968
"PFKP",0.00683737740378069,0.00688760001349463,0.00686248870863766
"CLN8",0.00569230310363117,0.00803015995849158,0.00686123153106138
"LRRC45",0.00109709270433352,0.0126132627475601,0.00685517772594681
"CDC42BPA",0.00567333487811371,0.00803015995849158,0.00685174741830264
"SENP5",0.00301052093748257,0.0106657493062835,0.00683813512188302
"NUDT8",0.0101766371125972,0.00349466014020926,0.00683564862640325
"GPANK1",0.00146279027244469,0.0122042926705374,0.00683354147149105
"ZC3H3",0.0128429349393388,0.000817940154045396,0.00683043754669212
"BMS1P4",0,0.0136584040929725,0.00682920204648626
"IFT27",0.00140184067775949,0.0122432658647713,0.00682255327126541
"APMAP",0.0126875608393017,0.000954263513052962,0.00682091217617734
"NIPBL",0.0130257837233944,0.000613455115534047,0.00681961941946423
"SCAMP4",0.000182848784055586,0.0134539190544612,0.00681838391925837
"NUDC",0.0124772373712277,0.00115874855156431,0.00681799296139599
"PGM3",0.00544850472489039,0.00818594230767907,0.00681722351628473
"NAA15",0.00677042758244722,0.00685299692141095,0.00681171225192908
"GOLGA5",0.000975193514963125,0.0126359789004158,0.00680558620768945
"NAGLU",0.0101276778625235,0.00347951603830549,0.0068035969504145
"MICOS13",0.00569230310363117,0.00791329558966394,0.00680279934664755
"ENSG00000273381.1",0.00109709270433352,0.0125061146528856,0.00680160367860956
"DOC2B",0.000426647162796367,0.0131748132249686,0.0068007301938825
"AMPD1",0.00231608459803742,0.0112792044218175,0.00679764450992747
"GTF2IP12",0.00313242012685297,0.0104612642677721,0.00679684219731254
"PHACTR1",0.000548546352166758,0.0130449489774385,0.00679674766480261
"RNPEP",0.0128429349393388,0.000749778474541613,0.00679635670694022
"ENSG00000246451.2",0.00689232677181761,0.00668638535859584,0.00678935606520673
"CDC37L1",0.00750182271866957,0.00606965985944924,0.0067857412890594
"UBR2",0.000548546352166758,0.0130222328245828,0.00678538958837478
"ILRUN",0.0124772373712277,0.00109058687206053,0.0067839121216441
"KMT5B",0.00207228621929664,0.0114836894603289,0.00677798783981275
"ERICH1",0.01320863250745,0.000340808397518915,0.00677472045248446
"SQSTM1",0.0129313592180425,0.000613455115534047,0.00677240716678827
"SERTAD2",0.0129313592180425,0.000613455115534047,0.00677240716678827
"ENSG00000266086.3",0.000487596757481563,0.0130449489774385,0.00676627286746001
"HOXC11",0.0133914812915056,0.000136323359007566,0.00676390232525658
"TMEM164",0.00628283082496566,0.00723167879462611,0.00675725480979588
"DCAF15",0.00243798378740781,0.0110747193833062,0.00675635158535699
"C22orf46",0.00362001688433453,0.00988893979061005,0.00675447833747229
"CTTNBP2NL",0.0130257837233944,0.000477131756526481,0.00675145773996045
"MINDY1",0.000121899189370391,0.0133727707171917,0.00674733495328104
"SRRM2",0.000853294325592735,0.0126359789004158,0.00674463661300425
"IQCE",0.0083551170442623,0.00513054044830005,0.00674282874628118
"ENSG00000254343.2",0.00386381526307531,0.00962060796087106,0.00674221161197319
"TOR1AIP1",0.00386381526307531,0.00962060796087106,0.00674221161197319
"AREG",0.00689232677181761,0.00658035020339582,0.00673633848760671
"AK9",0.0106712016422997,0.00279789924326766,0.00673455044278369
"SLC22A23",0.00677042758244722,0.00668638535859584,0.00672840647052153
"MGC16275",0.0128429349393388,0.000613455115534047,0.00672819502743644
"PLCD3",0.0128429349393388,0.000613455115534047,0.00672819502743644
"GFM1",0.0103834766945608,0.00307054596128279,0.00672701132792181
"ENSG00000280287.1",0.000426647162796367,0.0130222328245828,0.00672443999368959
"USP1",0.00079234473090754,0.012652235941794,0.00672229033635078
"HDAC2",0.0120780648924498,0.00136323359007566,0.00672064924126271
"SUSD6",0.000731395136222344,0.0126911539221539,0.0067112745291881
"SIK2",0.000731395136222344,0.0126911539221539,0.0067112745291881
"VCPIP1",0.000426647162796367,0.012963800640169,0.00669522390148268
"PIAS3",0.00313242012685297,0.0102567792292608,0.00669459967805687
"DCP2",0.00789751131133701,0.00548976333133529,0.00669363732133615
"NUFIP2",0.00689232677181761,0.00649377403837571,0.00669305040509666
"LAMB2",0.00386381526307531,0.00947996971358735,0.00667189248833133
"DCAF16",0.00091424392027793,0.0124185072041387,0.00666637556220833
"DCBLD1",0.000975193514963125,0.0123568730709232,0.00666603329294318
"ENSG00000287629.1",0,0.013324054806931,0.0066620274034655
"BICC1",0.0126875608393017,0.000613455115534047,0.00665050797741788
"EIF1",0.0124772373712277,0.000817940154045396,0.00664758876263653
"PTGR1",0.0124772373712277,0.000817940154045396,0.00664758876263653
"ENSG00000260249.3",0.00496090796740883,0.00832226566668663,0.00664158681704773
"ISG20L2",0.0124437624605609,0.000817940154045396,0.00663085130730316
"OPA3",0,0.0132494340159498,0.00662471700797491
"COG1",0.0132351396458958,0,0.00661756982294791
"SUPT20H",0.00850700725818897,0.00472157037127735,0.00661428881473316
"SMC3",0,0.0132267178630942,0.00661335893154708
"alpha-Tocoquinone",0.0132260620466874,0,0.0066130310233437
"DCPS",0.000426647162796367,0.0127885593008016,0.00660760323179898
"DHDDS",0.01320863250745,0,0.006604316253725
"MATR3",0.00213323581398184,0.0110747193833062,0.006603977598644
"HOXA6",0.000975193514963125,0.0122270088233931,0.0066011011691781
"LATS1",0.00103614310964832,0.0121566896997512,0.00659641640469977
"PRICKLE2",0.000670445541537149,0.0125061146528856,0.00658828009721138
"DDX42",0.00313242012685297,0.0100295780378938,0.00658099908237336
"L3MBTL2-AS1",0.000548546352166758,0.0126132627475601,0.00658090454986344
"PRKD2",0,0.0131477821838368,0.00657389109191841
"TRIM63",0.000182848784055586,0.012963800640169,0.00657332471211229
"YES1",0.000365697568111172,0.0127658431479459,0.00656577035802855
"S1PR1",0.000365697568111172,0.0127658431479459,0.00656577035802855
"ZNF407-AS1",0.0101766371125972,0.00294936670417899,0.00656300190838812
"IL31RA",0.0117458422350053,0.00136323359007566,0.00655453791254049
"ALDH6A1",0.00784952971552101,0.00525171970540384,0.00655062471046243
"POMK",0.000487596757481563,0.0126132627475601,0.00655042975252084
"PSMC6",0.0124772373712277,0.000613455115534047,0.00654534624338085
"CCDC28B",0.0124772373712277,0.000613455115534047,0.00654534624338085
"UHRF1BP1L",0.0123218632711905,0.000749778474541613,0.00653582087286607
"ENSG00000279145.2",0.00544850472489039,0.00762118988146889,0.00653484730317964
"ARL17A",0.000426647162796367,0.0126359789004158,0.00653131303160607
"CANT1",0.000426647162796367,0.0126359789004158,0.00653131303160607
"PIN1",0.012787496744173,0.000272646718015132,0.00653007173109409
"EIF4A2",0.00838510806881858,0.00467182317728989,0.00652846562305423
"ENSG00000280660.1",0.00207228621929664,0.0109838415509467,0.00652806388512168
"SNRPB",0.00115804229901871,0.0118926595373516,0.00652535091818513
"HGH1",0,0.0130449489774385,0.00652247448871923
"ZNF720",0,0.0130449489774385,0.00652247448871923
"AVPR2",0,0.0130449489774385,0.00652247448871923
"TG 16:0_18:2_18:3",0.0130432132626318,0,0.0065216066313159
"TG 53:3",0.0130432132626318,0,0.0065216066313159
"LPC 20:0/0:0",0.0130432132626318,0,0.0065216066313159
"PC 34:1",0.0130432132626318,0,0.0065216066313159
"PC 36:1",0.0130432132626318,0,0.0065216066313159
"DNAJC27-AS1",0.0117458422350053,0.00129507191057188,0.0065204570727886
"PATL1",0.00872081461237347,0.00431260029425465,0.00651670745331406
"SEPHS2",0.0130257837233944,0,0.00651289186169721
"LRCH1",0.0012799414883891,0.0117434179553892,0.00651167972188914
"ENSG00000280571.2",0.0124772373712277,0.000545293436030264,0.00651126540362896
"RAB11B-AS1",0.0124772373712277,0.000545293436030264,0.00651126540362896
"SLC9A5",0,0.0130222328245828,0.0065111164122914
"ENSG00000165121.12",0,0.0130222328245828,0.0065111164122914
"MED14",0.00079234473090754,0.0122270088233931,0.0065096767771503
"RBM12",0.0012799414883891,0.0117368904091009,0.006508415948745
"GHR",0.000304747973425977,0.012710599691397,0.00650767383241146
"MAST2",0.0121115398031165,0.000886101833549179,0.00649882081833283
"C6orf136",0.0101766371125972,0.00281304334517143,0.00649484022888434
"GOT1",0.0101766371125972,0.00281304334517143,0.00649484022888434
"SH2B3",0.00386381526307531,0.00912074683055211,0.00649228104681371
"ZNF710",0.00252292418000101,0.0104612642677721,0.00649209422388656
"STT3B",0.00455825160252046,0.00841641388265863,0.00648733274258954
"PTGES2",0.0118832257637827,0.00109058687206053,0.00648690631792162
"ENSG00000255182.2",0.0117458422350053,0.00122691023106809,0.00648637623303671
"WDFY1",0,0.012963800640169,0.00648190032008449
"CUL4A",0.000731395136222344,0.0122270088233931,0.00647920197980771
"PPP1R16B",0.000670445541537149,0.0122821838451312,0.00647631469333415
"ABLIM3",0.000853294325592735,0.0120971445758629,0.00647521945072782
"ADHFE1",0.0113801446668941,0.00156771862858701,0.00647393164774058
"STARD8",0.0094452419763749,0.00349466014020926,0.00646995105829208
"PHTF2",0.0126600861552832,0.000272646718015132,0.00646636643664919
"TMOD3",0.000487596757481563,0.0124314938619044,0.00645954530969299
"TMEM254",0.000304747973425977,0.0126132627475601,0.00645900536049304
"TTC30B",0.00109709270433352,0.0118180387463704,0.00645756572535194
"SHC3",0.000121899189370391,0.0127885593008016,0.00645522924508599
"CAVIN2",0.0122943885871721,0.000613455115534047,0.00645392185135306
"C4orf46",0.0114685689455978,0.00143139526957944,0.00644998210758862
"STX10",0.000670445541537149,0.0122270088233931,0.00644872718246511
"PBXIP1",0.000243798378740781,0.012652235941794,0.0064480171602674
"ZNF563",0.0120780648924498,0.000817940154045396,0.00644800252324758
"RPLP1",0.0115904681349682,0.00129507191057188,0.00644277002277004
"GSDME",0.000182848784055586,0.0127019831357815,0.00644241595991853
"TP53",0.00640473001433605,0.00647862993647194,0.00644167997540399
"FAAP20",0.00201133662461145,0.0108702343447948,0.00644078548470313
"IER5L",0.00616093163559527,0.00671667356240338,0.00643880259899932
"GNA13",0.000182848784055586,0.0126911539221539,0.00643700135310472
"ATF2",0.00158468946181508,0.0112792044218175,0.0064319469418163
"DYNLL1",0.000426647162796367,0.0124314938619044,0.00642907051235039
"Hydroxyphenyllactic acid",0,0.0128512247177438,0.00642561235887192
"TMEM131",0.000731395136222344,0.0120971445758629,0.00641426985604263
"KCTD6",0,0.0128274772811614,0.00641373864058071
"SNHG32",0.0124772373712277,0.000340808397518915,0.00640902288437329
"ENSG00000285413.1",0,0.0128177477860715,0.00640887389303573
"TSPAN8",0.00337621850559375,0.00943883907521537,0.00640752879040456
"DAPK2",0.0121999640818201,0.000613455115534047,0.0064067095986771
"SORT1",0.000304747973425977,0.0125061146528856,0.00640543131315579
"DNAJB1",0.0083551170442623,0.00444892365326222,0.00640202034876226
"POLN",0.000548546352166758,0.0122270088233931,0.00638777758777991
"AJAP1",0.00374191607370492,0.00902986899819267,0.0063858925359488
"EXOSC2",0.00455825160252046,0.00821192884414728,0.00638509022333387
"MSC-AS1",0.0124927217106347,0.000272646718015132,0.0063826842143249
"MRRF",0.0115904681349682,0.00115874855156431,0.00637460834326625
"FRS2",0.000853294325592735,0.0118926595373516,0.00637297693147215
"FMO2",0.000853294325592735,0.0118926595373516,0.00637297693147215
"PCED1A",0.000121899189370391,0.0126132627475601,0.00636758096846525
"CABLES2",0.00091424392027793,0.0118180387463704,0.00636614133332415
"MITF",0.000304747973425977,0.0124185072041387,0.00636162758878235
"SLC66A2",0.0115629934509497,0.00115874855156431,0.00636087100125702
"GRAMD4",0.000487596757481563,0.0122270088233931,0.00635730279043732
"ANGPT2",0,0.012710599691397,0.00635529984569848
"ANGEL2",0.00920841136985504,0.00349466014020926,0.00635153575503215
"NDUFS7",0.0117458422350053,0.000954263513052962,0.00635005287402914
"PRPF4",6.09495946851953e-05,0.0126359789004158,0.00634846424755048
"DCAF10",0.0111972958828386,0.00149955694908323,0.00634842641596089
"UBE2QL1",0,0.0126911539221539,0.00634557696107693
"DHX15",0,0.0126911539221539,0.00634557696107693
"MIR210HG",0.000182848784055586,0.0125061146528856,0.0063444817184706
"POLR1B",0.0126875608393017,0,0.00634378041965086
"PEPD",0.0124772373712277,0.000204485038511349,0.00634086120486951
"RAB21",0.0115904681349682,0.00109058687206053,0.00634052750351436
"NUDT22",0.0115904681349682,0.00109058687206053,0.00634052750351436
"INCA1",0.0115904681349682,0.00109058687206053,0.00634052750351436
"NFIL3",0.0012799414883891,0.0113928116279694,0.00633637655817926
"ZNF668",0.00146279027244469,0.0112024261866983,0.00633260822957147
"LIPA",0.00713612515055839,0.00552436642341898,0.00633024578698869
"COA3",0.0052896467387428,0.00736800215363367,0.00632882444618824
"ERBB4",0.00219418540866703,0.0104612642677721,0.00632772483821957
"E2F8",0.000426647162796367,0.0122270088233931,0.00632682799309472
"CTSF",0.000426647162796367,0.0122270088233931,0.00632682799309472
"SIRT7",0.0115629934509497,0.00109058687206053,0.00632679016150513
"MPHOSPH10",0.00664852839307683,0.00600476856355801,0.00632664847831742
"BDKRB2",0.011834266513709,0.000817940154045396,0.00632610333387719
"ENSG00000258461.5",0.00091424392027793,0.0117368904091009,0.00632556716468941
"RXRG",0.0052896467387428,0.00734854316345375,0.00631909495109828
"THRB",0.00847701623363269,0.00416113283334332,0.006319074533488
"NELFA",0,0.0126359789004158,0.00631798945020788
"AHNAK",0,0.0126359789004158,0.00631798945020788
"RBFOX1",0,0.0126359789004158,0.00631798945020788
"ZSWIM5",0,0.0126359789004158,0.00631798945020788
"MSANTD4",0.0102495770518939,0.0023856587826324,0.00631761791726315
"RHBDD2",0.0117458422350053,0.000886101833549179,0.00631597203427725
"HIC1",0.0126165660998354,0,0.00630828304991772
"PKD1P5",0.00079234473090754,0.0118180387463704,0.00630519173863896
"Pro-Phe",0,0.0126099107081998,0.00630495535409992
"ZNF609",0,0.0126099107081998,0.00630495535409992
"RNF170",0.000487596757481563,0.0120971445758629,0.00629237066667224
"ZBTB40",0.00496090796740883,0.00762118988146889,0.00629104892443886
"RASAL2",0.00544850472489039,0.00712564363942608,0.00628707418215823
"FBH1",0.0119561657030794,0.000613455115534047,0.00628481040930671
"GABBR2",0.0122943885871721,0.000272646718015132,0.0062835176525936
"LINC01091",0.0125656616499313,0,0.00628283082496566
"RHOU",0.0125656616499313,0,0.00628283082496566
"SOX7",0.0125656616499313,0,0.00628283082496566
"BTN2A2",0,0.0125656597767739,0.00628282988838695
"ATP6V0E2",0.0118832257637827,0.00068161679503783,0.00628242127941027
"OPLAH",0,0.0125061146528856,0.0062530573264428
"FAM83G",0.000609495946851953,0.0118926595373516,0.00625107774210176
"RILP",0.0052896467387428,0.00721221980444619,0.0062509332715945
"SLC35A4",0.0117458422350053,0.000749778474541613,0.00624781035477347
"SPOCK1",0.0117458422350053,0.000749778474541613,0.00624781035477347
"TFRC",0.0117458422350053,0.000749778474541613,0.00624781035477347
"POLB",0.0117458422350053,0.000749778474541613,0.00624781035477347
"UPP1",0.0124772373712277,0,0.00623861868561383
"PSME3",0.0124772373712277,0,0.00623861868561383
"RPF1",0.0124772373712277,0,0.00623861868561383
"DHODH",0.0124772373712277,0,0.00623861868561383
"KRBOX4",0.0124772373712277,0,0.00623861868561383
"REL",0.0123218632711905,0.000136323359007566,0.00622909331509905
"EIF4EBP3",0.0124437624605609,0,0.00622188123028046
"DOLK",0.00798941947615113,0.00444892365326222,0.00621917156470667
"PSMB10",0.0118832257637827,0.000545293436030264,0.00621425959990649
"TOMM40L",0.0118832257637827,0.000545293436030264,0.00621425959990649
"SLC25A11",0.0118832257637827,0.000545293436030264,0.00621425959990649
"STK38L",0.000609495946851953,0.0118180387463704,0.00621376734661116
"AK6",0.0117458422350053,0.00068161679503783,0.00621372951502158
"CEP85L",0,0.0124185072041387,0.00620925360206936
"URB2",0.00591713325685449,0.00649377403837571,0.0062054536476151
"ENSG00000272374.1",0,0.0124087777090488,0.00620438885452438
"RAB14",0.0119286910190609,0.000477131756526481,0.00620291138779369
"RAB30",0.0121999640818201,0.000204485038511349,0.00620222456016575
"EIF3D",0.011310688613708,0.00109058687206053,0.00620063774288424
"GIMAP5",0.011834266513709,0.000545293436030264,0.00618977997486962
"ADCY1",0.0115544869924487,0.000817940154045396,0.00618621357324706
"PPP2R2D",0.0052896467387428,0.00707589644543862,0.00618277159209071
"CTPS1",0.0117458422350053,0.000613455115534047,0.00617964867526968
"GTF2IP13",0.0117458422350053,0.000613455115534047,0.00617964867526968
"POC5",0.0117458422350053,0.000613455115534047,0.00617964867526968
"YTHDF1",0.0115904681349682,0.000749778474541613,0.0061701233047549
"POLD3",0.0115904681349682,0.000749778474541613,0.0061701233047549
"NUDT7",0.0121999640818201,0.000136323359007566,0.00616814372041386
"MAP1S",0.0111028713774866,0.00122691023106809,0.00616489080427736
"LINC00863",0.00603903244622488,0.00627741528157314,0.00615822386389901
"WIPI1",0.0121115398031165,0.000204485038511349,0.00615801242081392
"ENSG00000283294.1",0.0115629934509497,0.000749778474541613,0.00615638596274567
"ZNF442",0.000609495946851953,0.0116979724287411,0.0061537341877965
"TOGARAM2",0.0122943885871721,0,0.00614719429358604
"FKRP",0.000731395136222344,0.0115616490697335,0.00614652210297792
"OCIAD1",0.0117458422350053,0.000545293436030264,0.00614556783551779
"ZNF649",0,0.0122821838451312,0.00614109192256558
"SLC13A4",0.000182848784055586,0.0120971445758629,0.00613999667995925
"PRDX1",0.0117123673243386,0.000545293436030264,0.00612883038018442
"GATAD2A",0.00091424392027793,0.0113387495457058,0.00612649673299187
"THTPA",0.00158468946181508,0.0106657493062835,0.00612521938404927
"ZNF594",0.000426647162796367,0.0118180387463704,0.00612234295458337
"RASA4",0.0115629934509497,0.00068161679503783,0.00612230512299378
"SORD",0.00520470634614961,0.00703906747440597,0.00612188691027779
"GOLGA7B",0.00838510806881858,0.0038538830232445,0.00611949554603154
"PHLPP2",0.000426647162796367,0.0118017817049921,0.00611421443389424
"CUTA",0.0112737298169308,0.000954263513052962,0.00611399666499186
"CIAO1",0,0.0122270088233931,0.00611350441169653
"RHOQ",0,0.0122270088233931,0.00611350441169653
"SH3KBP1",0,0.0122270088233931,0.00611350441169653
"UBA1",0.0117458422350053,0.000477131756526481,0.0061114869957659
"ZBTB43",0.0111972958828386,0.00102242519255674,0.00610986053769765
"GDI2",0.00109709270433352,0.0111201649099543,0.0061086288071439
"AMH",0.000731395136222344,0.0114836894603289,0.0061075422982756
"CLCN7",0.0109809721881162,0.00122691023106809,0.00610394120959217
"ACOXL",0.0111028713774866,0.00109058687206053,0.00609672912477358
"TBC1D15",0.0111028713774866,0.00109058687206053,0.00609672912477358
"CYB5RL",0.00386381526307531,0.00832226566668663,0.00609304046488097
"PER1",0.000853294325592735,0.0113279203320782,0.00609060732883546
"MOAP1",0.0115629934509497,0.000613455115534047,0.00608822428324189
"L3MBTL1",0.000487596757481563,0.0116881744988402,0.00608788562816089
"PPTC7",0.000426647162796367,0.0117477196227285,0.00608718339276244
"SFPQ",0.000426647162796367,0.0117368904091009,0.00608176878594863
"ARHGEF11",0.00677042758244722,0.00538804306441141,0.00607923532342932
"KCTD10",0,0.0121566896997512,0.00607834484987561
"MYOM2",0,0.0121566896997512,0.00607834484987561
"FABP3",0.0117458422350053,0.000408970077022698,0.00607740615601401
"PAPOLG",0.0111972958828386,0.000954263513052962,0.00607577969794576
"ENSG00000225032.5",0,0.0121458604861236,0.0060729302430618
"PE O-16:1/22:4",0,0.0121327789516734,0.00606638947583668
"ENSG00000288634.1",0.000853294325592735,0.0112792044218175,0.00606624937370512
"VPS26A",0.000853294325592735,0.0112792044218175,0.00606624937370512
"CFAP44",0.00725802433992878,0.00485789373028492,0.00605795903510685
"OSGEP",0.0121115398031165,0,0.00605576990155824
"ALYREF",0.0121115398031165,0,0.00605576990155824
"POLR2J3",0.011224770566857,0.000886101833549179,0.0060554362002031
"ENSG00000286112.1",0.011014447098783,0.00109058687206053,0.00605251698542175
"SLC25A42",0,0.0120971445758629,0.00604857228793145
"HMCN1",0,0.0120971445758629,0.00604857228793145
"WDR36",0.0113466697562274,0.000749778474541613,0.00604822411538451
"ZMYM2",0.00121899189370391,0.0108702343447948,0.00604461311924936
"MMS19",0.00765371293259623,0.00443377955135845,0.00604374624197734
"PMS2",0.0114685689455978,0.000613455115534047,0.00604101203056592
"ZNFX1",0.0120780648924498,0,0.00603903244622488
"SETD6",0.0120780648924498,0,0.00603903244622488
"ENSG00000233987.2",0.0109809721881162,0.00109058687206053,0.00603577953008838
"LBR",0.00079234473090754,0.0112792044218175,0.00603577457636253
"SLC6A6",0.00079234473090754,0.0112792044218175,0.00603577457636253
"CLTCL1",0.0113801446668941,0.00068161679503783,0.00603088073096599
"RN7SK",0.000121899189370391,0.0119381050639997,0.00603000212668504
"DDI2",0.0117123673243386,0.000340808397518915,0.00602658786092875
"NUP210",0.00152373986712988,0.0105208093916604,0.00602227462939515
"CA5B",0,0.0120225237848817,0.00601126189244086
"SLC25A5-AS1",0.0117458422350053,0.000272646718015132,0.00600924447651023
"MRFAP1",0.0117458422350053,0.000272646718015132,0.00600924447651023
"C16orf91",0.0117458422350053,0.000272646718015132,0.00600924447651023
"CCT6A",0.0117458422350053,0.000272646718015132,0.00600924447651023
"LINC02371",0.0117458422350053,0.000272646718015132,0.00600924447651023
"ABCC1",0.0106487495306718,0.00136323359007566,0.00600599156037373
"PDCD1LG2",0.000731395136222344,0.0112792044218175,0.00600529977901993
"RNF34",0.00288862174811218,0.00912074683055211,0.00600468428933215
"GPR173",0.000182848784055586,0.0118180387463704,0.00600044376521298
"MTERF1",0,0.0119998076320261,0.00599990381601303
"ARMCX1",0.000609495946851953,0.0113884967396933,0.00599899634327261
"RAB11FIP1",0.000426647162796367,0.0115616490697335,0.00599414811626493
"RBBP6",0.0117123673243386,0.000272646718015132,0.00599250702117686
"SEMA4B",0.0106162522742628,0.00136323359007566,0.00598974293216923
"PAPOLA",0.010749174262672,0.00122691023106809,0.00598804224687005
"CLTC",0.011224770566857,0.000749778474541613,0.00598727452069932
"SLC15A2",0.011224770566857,0.000749778474541613,0.00598727452069932
"CRYM",0.011834266513709,0.000136323359007566,0.00598529493635827
"ASCC1",0.0117613265744123,0.000204485038511349,0.00598290580646184
"SMG1P7",0.00737992352929918,0.00458524701226978,0.00598258527078448
"INSIG2",0.00170658865118547,0.0102567792292608,0.00598168394022312
"PPIG",0.0113466697562274,0.000613455115534047,0.00598006243588073
"DMPK",0.0119571433573371,0,0.00597857167866855
"FOXO6",0.0119561657030794,0,0.00597808285153968
"RNF207",0.0119561657030794,0,0.00597808285153968
"NPTX2",0.000426647162796367,0.011529134986977,0.00597789107488668
"EGR3",0.000609495946851953,0.0113387495457058,0.00597412274627888
"LPC 20:0",0.0119461205582983,0,0.00597306027914914
"CHD1L",0.000548546352166758,0.0113884967396933,0.00596852154593002
"CLUH",0.000731395136222344,0.0112045836308363,0.00596798938352933
"SERPINF1",0.0104933754306347,0.00143139526957944,0.00596238535010706
"PALMD",0.000670445541537149,0.0112521733806857,0.00596130946111143
"FAM104B",0.0013408910830743,0.0105684123624466,0.00595465172276046
"ATXN7",0.00774562109741035,0.00416113283334332,0.00595337696537683
"PPM1F-AS1",0.011014447098783,0.000886101833549179,0.00595027446616608
"PSMD12",0.00664852839307683,0.00525171970540384,0.00595012404924034
"SNHG1",0.00091424392027793,0.0109838415509467,0.00594904273561233
"LRRK2",0,0.0118926595373516,0.00594632976867578
"EXTL2",0,0.0118840429817361,0.00594202149086804
"JKAMP",0,0.0118840429817361,0.00594202149086804
"ST8SIA5-DT",0.0118832257637827,0,0.00594161288189136
"TEX264",0.0118832257637827,0,0.00594161288189136
"IPO13",0.0118832257637827,0,0.00594161288189136
"CLIC6",0.0109809721881162,0.000886101833549179,0.00593353701083271
"ARHGAP33",0.00567333487811371,0.00617138012637312,0.00592235750224341
"P2RY2",0.000243798378740781,0.0116005670500933,0.00592218271441705
"FAM53B",0.00725802433992878,0.00458524701226978,0.00592163567609928
"TRRAP",0,0.0118342957877486,0.00591714789387431
"RHOJ",0,0.0118342957877486,0.00591714789387431
"ENSG00000232611.1",0.000426647162796367,0.0113928116279694,0.0059097293953829
"RNF5",0.0101766371125972,0.00163588030809079,0.00590625871034402
"SH3BP2",0.0114685689455978,0.000340808397518915,0.00590468867155836
"GTF3C1",0.00518573812063214,0.0066149532954795,0.00590034570805582
"TPP1",0.00652662920370644,0.00526686380730761,0.00589674650550703
