feature_id	gene_symbol	chromosome_name	logFC	CI.L	CI.R	logLik	t	AveExpr	p_value	adj_p_value	contrast	full_model	assay	entrez_gene	ensembl_gene	custom_annotation	relationship_to_gene	uniprot	refmet_name	kegg_id	flanking_sequence
ENSG00000183605.17	SFXN4	10	-0.102273820793008	-0.181081973496685	-0.0234656680893299	-330.620136035761	-2.55825909466125	3.28599398409227	0.0112221006213998	0.0392022259579066	SexMale	~ Sex	transcript-rna-seq	119559	ENSG00000183605	NA	NA	NA	NA	NA	NA
ENSG00000170264.13	FAM161A	2	0.190590546745741	0.0437139986146669	0.337467094876816	-110.14256444839	2.55799736123302	1.2738370683592	0.0112302900746175	0.0392240138385024	SexMale	~ Sex	transcript-rna-seq	84140	ENSG00000170264	NA	NA	NA	NA	NA	NA
ENSG00000236751.3	LINC01186	X	-0.32451838893525	-0.574618344235664	-0.0744184336348365	-79.8947172404972	-2.55786070788943	0.726037703682734	0.0112345679843062	0.0392321346783785	SexMale	~ Sex	transcript-rna-seq	NA	ENSG00000236751	NA	NA	NA	NA	NA	NA
ENSG00000083807.10	SLC27A5	19	0.120050839881805	0.0275101469929134	0.212591532770696	57.4158463568178	2.5573116042096	1.90422979176839	0.0112517722794879	0.0392853849660954	SexMale	~ Sex	transcript-rna-seq	10998	ENSG00000083807	NA	NA	NA	NA	NA	NA
ENSG00000289331.1	NA	NA	-0.31874995462551	-0.564468744035876	-0.0730311652151449	88.8799466585663	-2.55718976835398	-0.949921687069459	0.0112555927839465	0.0392915180953789	SexMale	~ Sex	transcript-rna-seq	NA	ENSG00000289331	NA	NA	NA	NA	NA	NA
ENSG00000158516.12	CPA2	7	-0.379781876647775	-0.672555856364298	-0.0870078969312506	-183.61662146077	-2.55713086033394	-0.987862164380197	0.0112574404259334	0.0392915180953789	SexMale	~ Sex	transcript-rna-seq	1358	ENSG00000158516	NA	NA	NA	NA	NA	NA
ENSG00000082458.12	DLG3	X	0.116034914539914	0.0265502553505667	0.205519573729262	-317.836459198429	2.55617917186267	2.80958402204686	0.0112873276162612	0.0393889893713196	SexMale	~ Sex	transcript-rna-seq	1741	ENSG00000082458	NA	NA	NA	NA	NA	NA
ENSG00000267074.1	NA	NA	-0.296942557565816	-0.525989805064311	-0.0678953100673212	-114.572670582618	-2.55563343386182	-0.671478613034789	0.0113044981753176	0.0394390965788829	SexMale	~ Sex	transcript-rna-seq	NA	ENSG00000267074	NA	NA	NA	NA	NA	NA
ENSG00000142544.7	CTU1	19	-0.110897440769798	-0.19643959265152	-0.0253552888880753	-18.9589271364217	-2.55559803922581	2.51910467223386	0.011305612603175	0.0394390965788829	SexMale	~ Sex	transcript-rna-seq	90353	ENSG00000142544	NA	NA	NA	NA	NA	NA
ENSG00000148090.12	AUH	9	-0.119545870488242	-0.21176668796727	-0.0273250530092147	102.852804420563	-2.55538772661315	3.70515000189735	0.0113122364870343	0.0394553526084234	SexMale	~ Sex	transcript-rna-seq	549	ENSG00000148090	NA	NA	NA	NA	NA	NA
ENSG00000157303.11	SUSD3	9	-0.258794819586415	-0.45844210746429	-0.0591475317085405	115.659647756454	-2.55530860369473	-0.231534682920184	0.0113147293947523	0.0394571972818217	SexMale	~ Sex	transcript-rna-seq	203328	ENSG00000157303	NA	NA	NA	NA	NA	NA
ENSG00000279711.1	NA	NA	-0.405640001153293	-0.718704880339275	-0.092575121967311	-63.0426323456167	-2.55421598921533	-1.76217404984574	0.0113492044144594	0.0395705513166417	SexMale	~ Sex	transcript-rna-seq	NA	ENSG00000279711	NA	NA	NA	NA	NA	NA
ENSG00000022567.10	SLC45A4	8	-0.121507960234121	-0.215296374825576	-0.0277195456426661	-53.800390285972	-2.55391670784985	3.27178676606377	0.0113586639444309	0.0395966612256839	SexMale	~ Sex	transcript-rna-seq	57210	ENSG00000022567	NA	NA	NA	NA	NA	NA
ENSG00000177169.10	ULK1	12	0.0640889460174171	0.0146179151061647	0.11355997692867	25.3893934569571	2.55377929930483	6.44871027624983	0.0113630094432496	0.0396049374939078	SexMale	~ Sex	transcript-rna-seq	8408	ENSG00000177169	NA	NA	NA	NA	NA	NA
ENSG00000104980.8	TIMM44	19	-0.0603397874135797	-0.106932101182386	-0.0137474736447732	-28.137531198795	-2.5529404893115	4.57977106286003	0.0113895687730576	0.0396906221423639	SexMale	~ Sex	transcript-rna-seq	10469	ENSG00000104980	NA	NA	NA	NA	NA	NA
ENSG00000177731.16	FLII	17	0.0398616267443875	0.00907327791955013	0.0706499755692249	-330.161849257049	2.55223002381874	7.63461042316562	0.0114121077153292	0.0397622691642323	SexMale	~ Sex	transcript-rna-seq	2314	ENSG00000177731	NA	NA	NA	NA	NA	NA
ENSG00000143498.18	TAF1A	1	-0.141094043499115	-0.250081248303101	-0.032106838695128	-36.4073877614822	-2.55202167618366	1.1611712511556	0.0114187249323523	0.0397784261992296	SexMale	~ Sex	transcript-rna-seq	9015	ENSG00000143498	NA	NA	NA	NA	NA	NA
ENSG00000256053.9	COA8	14	-0.0720316314588087	-0.127676278143909	-0.0163869847737084	2.04297952884013	-2.5518259854701	4.39690633771546	0.0114249432834274	0.039793188377957	SexMale	~ Sex	transcript-rna-seq	84334	ENSG00000256053	NA	NA	NA	NA	NA	NA
ENSG00000141562.19	NARF	17	0.0663663818174239	0.0150947620824305	0.117638001552417	118.725111565093	2.55165701269233	5.08400382233325	0.0114303150694129	0.0398049973556085	SexMale	~ Sex	transcript-rna-seq	26502	ENSG00000141562	NA	NA	NA	NA	NA	NA
ENSG00000081842.18	PCDHA6	5	-0.376501805318531	-0.667447437725028	-0.0855561729120329	-83.894433167104	-2.55097624474266	0.62914607786549	0.0114519801324044	0.0398678210406086	SexMale	~ Sex	transcript-rna-seq	56142	ENSG00000081842	NA	NA	NA	NA	NA	NA
ENSG00000175387.16	SMAD2	18	0.0463279163546253	0.0105273920937334	0.0821284406155172	-206.380912659762	2.55096543940897	6.28153477374381	0.011452324301909	0.0398678210406086	SexMale	~ Sex	transcript-rna-seq	4087	ENSG00000175387	NA	NA	NA	NA	NA	NA
ENSG00000104899.8	AMH	19	0.474980290218814	0.1079162215802	0.842044358857428	69.0638580929044	2.55084992199422	-1.07261745025569	0.0114560043192444	0.0398737225872522	SexMale	~ Sex	transcript-rna-seq	268	ENSG00000104899	NA	NA	NA	NA	NA	NA
ENSG00000285723.1	MKKS	20	-0.231484503560586	-0.410385035125163	-0.052583971996009	163.406136108795	-2.55071235348494	0.658090658739405	0.0114603881932696	0.0398820715057658	SexMale	~ Sex	transcript-rna-seq	8195	ENSG00000285723	NA	NA	NA	NA	NA	NA
ENSG00000157782.10	CABP1	12	-0.297096237616652	-0.526719494450659	-0.067472980782644	-278.074493899462	-2.55054196223067	2.3438991351169	0.0114658201034668	0.0398940640593433	SexMale	~ Sex	transcript-rna-seq	9478	ENSG00000157782	NA	NA	NA	NA	NA	NA
ENSG00000140092.15	FBLN5	14	-0.149922565604119	-0.265811154278846	-0.034033976929392	2.72480248855512	-2.55021928252328	6.96292553520393	0.0114761131301394	0.0399229632527274	SexMale	~ Sex	transcript-rna-seq	10516	ENSG00000140092	NA	NA	NA	NA	NA	NA
ENSG00000138185.20	ENTPD1	10	0.113787236364484	0.0258194195372966	0.201755053191671	26.9842003403155	2.54988696682228	4.74578795383489	0.0114867221638205	0.0399529515704905	SexMale	~ Sex	transcript-rna-seq	953	ENSG00000138185	NA	NA	NA	NA	NA	NA
ENSG00000105618.14	PRPF31	19	0.0518984079297602	0.0117674294704331	0.0920293863890873	-217.896639565311	2.54932661564181	5.33597049075502	0.0115046309854579	0.0400083151285875	SexMale	~ Sex	transcript-rna-seq	26121	ENSG00000105618	NA	NA	NA	NA	NA	NA
ENSG00000248810.3	LINC02432	4	0.540192771793608	0.122469340418403	0.957916203168814	56.6909729141889	2.54924235361642	-0.241063243802565	0.0115073261569547	0.0400107619406751	SexMale	~ Sex	transcript-rna-seq	100507639	ENSG00000248810	NA	NA	NA	NA	NA	NA
ENSG00000170791.18	CHCHD7	8	0.0709451666594935	0.0160777773658331	0.125812555953154	128.08900548059	2.548940575493	3.76866581148188	0.0115169833419823	0.0400374105105425	SexMale	~ Sex	transcript-rna-seq	79145	ENSG00000170791	NA	NA	NA	NA	NA	NA
ENSG00000143401.15	ANP32E	1	0.0684201393691584	0.0154963464239937	0.121343932314323	-41.7958123681468	2.54849734980423	4.06636133006567	0.0115311801150856	0.0400798284622959	SexMale	~ Sex	transcript-rna-seq	81611	ENSG00000143401	NA	NA	NA	NA	NA	NA
ENSG00000121075.11	TBX4	17	-0.333398327120983	-0.591323485070491	-0.0754731691714759	70.9609854474115	-2.54812603187775	1.20161339351853	0.0115430856795088	0.04011426938269	SexMale	~ Sex	transcript-rna-seq	9496	ENSG00000121075	NA	NA	NA	NA	NA	NA
ENSG00000256040.2	PAPPA-AS1	9	0.649283333489114	0.146862207789999	1.15170445918823	-44.6415430220723	2.54751973061464	-2.26172275748514	0.0115625491285871	0.040174958836616	SexMale	~ Sex	transcript-rna-seq	493913	ENSG00000256040	NA	NA	NA	NA	NA	NA
ENSG00000183621.15	ZNF438	10	0.0823236462917859	0.0186164061067739	0.146030886476798	81.9594062388942	2.54734049583279	4.01527862042936	0.0115683085275658	0.0401859623368559	SexMale	~ Sex	transcript-rna-seq	220929	ENSG00000183621	NA	NA	NA	NA	NA	NA
ENSG00000233321.3	LINC02669	10	0.399268573834448	0.0902840047833283	0.708253142885568	-179.228608019719	2.54729668871451	0.734105580816164	0.0115697165831943	0.0401859623368559	SexMale	~ Sex	transcript-rna-seq	101927880	ENSG00000233321	NA	NA	NA	NA	NA	NA
ENSG00000187118.14	CMC1	3	-0.0835654166799566	-0.148247427878125	-0.0188834054817882	25.0347677698097	-2.54679659925145	3.31124089869108	0.011585801398775	0.0402310979459627	SexMale	~ Sex	transcript-rna-seq	152100	ENSG00000187118	NA	NA	NA	NA	NA	NA
ENSG00000165501.17	LRR1	14	-0.160024953163974	-0.283890204724137	-0.0361597016038122	-142.245553313852	-2.54676816943475	2.04417640118706	0.0115867164119134	0.0402310979459627	SexMale	~ Sex	transcript-rna-seq	122769	ENSG00000165501	NA	NA	NA	NA	NA	NA
ENSG00000131069.20	ACSS2	20	-0.153963176704817	-0.273164193879828	-0.0347621595298064	-292.600489195158	-2.54617409554053	7.74447933414134	0.0116058514492274	0.0402905746699463	SexMale	~ Sex	transcript-rna-seq	55902	ENSG00000131069	NA	NA	NA	NA	NA	NA
ENSG00000288700.2	NA	NA	-0.642280091732067	-1.13960177837205	-0.14495840509208	79.9169990383068	-2.54588191691538	-2.77502356526794	0.0116152728374801	0.0403163150146812	SexMale	~ Sex	transcript-rna-seq	NA	ENSG00000288700	NA	NA	NA	NA	NA	NA
ENSG00000147654.15	EBAG9	8	-0.0627535556486996	-0.111345537359483	-0.0141615739379162	116.380204302132	-2.54580374234075	3.83510635335698	0.0116177947589323	0.0403181027305148	SexMale	~ Sex	transcript-rna-seq	9166	ENSG00000147654	NA	NA	NA	NA	NA	NA
ENSG00000182141.10	ZNF708	19	-0.112064981025531	-0.198853841744129	-0.0252761203069327	-99.6035218262052	-2.54540637815826	2.60756339234859	0.0116306213426668	0.0403556446932945	SexMale	~ Sex	transcript-rna-seq	7562	ENSG00000182141	NA	NA	NA	NA	NA	NA
ENSG00000068885.15	IFT80	3	0.0675234088657763	0.0152218029243993	0.119825014807153	143.544024946723	2.54501606683811	3.50517949625343	0.0116432325832332	0.0403924266270342	SexMale	~ Sex	transcript-rna-seq	57560	ENSG00000068885	NA	NA	NA	NA	NA	NA
ENSG00000219607.4	PPP1R3G	6	0.135796788875508	0.0305943402657702	0.240999237485246	-59.5757170650228	2.54457259631437	2.37416829025366	0.0116575762629976	0.0404348498882444	SexMale	~ Sex	transcript-rna-seq	648791	ENSG00000219607	NA	NA	NA	NA	NA	NA
ENSG00000055609.21	KMT2C	7	0.0617683760761385	0.0139149974880298	0.109621754664247	-297.860783461164	2.54451357089299	7.0239817162066	0.0116594865805177	0.0404348498882444	SexMale	~ Sex	transcript-rna-seq	58508	ENSG00000055609	NA	NA	NA	NA	NA	NA
ENSG00000173198.6	CYSLTR1	X	0.173956335414209	0.0391379482624971	0.30877472256592	-352.019949385709	2.54356193094915	1.8186860617957	0.0116903243891165	0.0405347975452796	SexMale	~ Sex	transcript-rna-seq	10800	ENSG00000173198	NA	NA	NA	NA	NA	NA
ENSG00000145244.12	CORIN	4	0.425605449608133	0.0957298158066542	0.755481083409612	49.1437300599521	2.54336175253527	-2.09507362127071	0.0116968204217823	0.0405501192847711	SexMale	~ Sex	transcript-rna-seq	10699	ENSG00000145244	NA	NA	NA	NA	NA	NA
ENSG00000254772.10	EEF1G	11	0.0626205360669575	0.0140833599186799	0.111157712215235	-94.0451870037652	2.54327585789729	9.15850064258048	0.0116996087957617	0.0405501192847711	SexMale	~ Sex	transcript-rna-seq	1937	ENSG00000254772	NA	NA	NA	NA	NA	NA
ENSG00000171051.9	FPR1	19	-0.594403367058253	-1.0551320419188	-0.133674692197704	-204.237234856121	-2.54323921571519	1.0242288006604	0.011700798481524	0.0405501192847711	SexMale	~ Sex	transcript-rna-seq	2357	ENSG00000171051	NA	NA	NA	NA	NA	NA
ENSG00000237094.12	NA	NA	0.139686381579917	0.0313958401566635	0.247976923003171	29.6497603446221	2.54281483213534	3.54695066168876	0.011714585098377	0.0405908959341831	SexMale	~ Sex	transcript-rna-seq	NA	ENSG00000237094	NA	NA	NA	NA	NA	NA
ENSG00000072195.15	SPEG	2	0.353593046401664	0.0794570432792419	0.627729049524087	-12.5972096673549	2.54266317200893	2.09139821552299	0.0117195154807527	0.0406009770664461	SexMale	~ Sex	transcript-rna-seq	10290	ENSG00000072195	NA	NA	NA	NA	NA	NA
ENSG00000182389.20	CACNB4	2	-0.211800015011268	-0.376028013404555	-0.0475720166179822	36.3037753785489	-2.54231863189411	0.543110663982126	0.0117307231693816	0.0406320496106874	SexMale	~ Sex	transcript-rna-seq	785	ENSG00000182389	NA	NA	NA	NA	NA	NA
ENSG00000238099.3	LINC01625	6	-0.184126575769479	-0.326899932921445	-0.0413532186175119	108.410020855903	-2.54226312700156	1.05490055678696	0.0117325296063513	0.0406320496106874	SexMale	~ Sex	transcript-rna-seq	645434	ENSG00000238099	NA	NA	NA	NA	NA	NA
ENSG00000161513.12	FDXR	17	0.119298523302883	0.0267755014221206	0.211821545183646	70.2440957605024	2.54177118897744	2.06339758831836	0.0117485508622129	0.0406792076378456	SexMale	~ Sex	transcript-rna-seq	2232	ENSG00000161513	NA	NA	NA	NA	NA	NA
ENSG00000107738.20	VSIR	10	0.0958176218391441	0.0215021783113276	0.170133065366961	9.57233261781131	2.54166030927525	6.93970588367703	0.0117521646492182	0.0406792076378456	SexMale	~ Sex	transcript-rna-seq	64115	ENSG00000107738	NA	NA	NA	NA	NA	NA
ENSG00000095383.20	TBC1D2	9	0.186734318750233	0.0419044544463356	0.33156418305413	76.9979802834312	2.54165857864492	2.8184267082726	0.011752221061725	0.0406792076378456	SexMale	~ Sex	transcript-rna-seq	55357	ENSG00000095383	NA	NA	NA	NA	NA	NA
ENSG00000111331.14	OAS3	12	-0.232494908711564	-0.412843337741189	-0.0521464796819399	14.5290078527874	-2.54127858522003	6.00794798416044	0.0117646133799084	0.04071508747672	SexMale	~ Sex	transcript-rna-seq	4940	ENSG00000111331	NA	NA	NA	NA	NA	NA
ENSG00000167447.13	SMG8	17	-0.0648761835821279	-0.115203284512064	-0.0145490826521921	30.8394237895179	-2.54117499802332	3.26612702999423	0.0117679935822048	0.0407197711103158	SexMale	~ Sex	transcript-rna-seq	55181	ENSG00000167447	NA	NA	NA	NA	NA	NA
ENSG00000231584.9	FAHD2CP	2	0.0901552629433715	0.0202045032953398	0.160106022591403	11.9324330941112	2.54067926163197	2.97633105801156	0.0117841822018784	0.040767171811467	SexMale	~ Sex	transcript-rna-seq	NA	ENSG00000231584	NA	NA	NA	NA	NA	NA
ENSG00000203943.9	SAMD13	1	0.2953258755907	0.0661805214180475	0.524471229763353	-18.6022292005687	2.54063125906093	-1.08627053524426	0.0117857508153808	0.040767171811467	SexMale	~ Sex	transcript-rna-seq	148418	ENSG00000203943	NA	NA	NA	NA	NA	NA
ENSG00000204323.5	SMIM5	17	0.266800943808587	0.0597341173664723	0.473867770250702	-318.210939265423	2.53996672760632	-0.0666517887985598	0.011807485344277	0.040835321151063	SexMale	~ Sex	transcript-rna-seq	643008	ENSG00000204323	NA	NA	NA	NA	NA	NA
ENSG00000213613.2	RPL11P3	10	-0.374054522360676	-0.664373864609429	-0.083735180111924	64.3788594098845	-2.53986206758633	-1.64563294215885	0.0118109116733541	0.0408401403644894	SexMale	~ Sex	transcript-rna-seq	NA	ENSG00000213613	NA	NA	NA	NA	NA	NA
ENSG00000168661.15	ZNF30	19	-0.111956900074299	-0.198853965714266	-0.0250598344343314	-6.21223555519825	-2.53978496018818	2.2274376538757	0.0118134365608904	0.0408418414228683	SexMale	~ Sex	transcript-rna-seq	90075	ENSG00000168661	NA	NA	NA	NA	NA	NA
ENSG00000248309.8	MEF2C-AS1	5	0.202745104610864	0.0453491842568006	0.360141024964926	45.8825726327413	2.5392654221437	-0.0507977776359888	0.0118304614443365	0.0408891612944882	SexMale	~ Sex	transcript-rna-seq	101929423	ENSG00000248309	NA	NA	NA	NA	NA	NA
ENSG00000108094.17	CUL2	10	-0.0510567584420211	-0.09069370176518	-0.0114198151188623	127.975535170628	-2.53924307132956	4.85718326038048	0.0118311943556426	0.0408891612944882	SexMale	~ Sex	transcript-rna-seq	8453	ENSG00000108094	NA	NA	NA	NA	NA	NA
ENSG00000276600.5	RAB7B	1	-0.197005808971467	-0.349966061271044	-0.0440455566718897	126.808904767692	-2.53893530264531	4.12450124120063	0.0118412906025264	0.0409170155150938	SexMale	~ Sex	transcript-rna-seq	338382	ENSG00000276600	NA	NA	NA	NA	NA	NA
ENSG00000162517.13	PEF1	1	0.0458955215981874	0.0102367901230741	0.0815542530733007	-434.579259979058	2.53720532324166	5.52781881429374	0.0118981853088697	0.0410972430349137	SexMale	~ Sex	transcript-rna-seq	553115	ENSG00000162517	NA	NA	NA	NA	NA	NA
ENSG00000100299.18	ARSA	22	-0.0556190050386607	-0.0988326194491477	-0.0124053906281738	-24.8155060688661	-2.53719482302824	6.02446297980285	0.0118985313787542	0.0410972430349137	SexMale	~ Sex	transcript-rna-seq	410	ENSG00000100299	NA	NA	NA	NA	NA	NA
ENSG00000117616.18	RSRP1	1	0.0778897585956781	0.0173719107396205	0.138407606451736	-40.7843159961684	2.53716128689386	6.35018963435062	0.0118996367351706	0.0410972430349137	SexMale	~ Sex	transcript-rna-seq	57035	ENSG00000117616	NA	NA	NA	NA	NA	NA
ENSG00000285571.1	NA	NA	0.322081807557152	0.071825355597694	0.57233825951661	-43.40906136531	2.53706798673959	-1.09954888278759	0.0119027124058028	0.0410972430349137	SexMale	~ Sex	transcript-rna-seq	NA	ENSG00000285571	NA	NA	NA	NA	NA	NA
ENSG00000042286.15	AIFM2	10	-0.0884634069838777	-0.157199960727347	-0.0197268532404085	0.610946334059889	-2.53703875100527	7.45369967217076	0.011903676317579	0.0410972430349137	SexMale	~ Sex	transcript-rna-seq	84883	ENSG00000042286	NA	NA	NA	NA	NA	NA
ENSG00000174500.13	GCSAM	3	-0.353372929982751	-0.62796695019359	-0.0787789097719124	55.5471961438034	-2.53684186114735	-1.92050928357661	0.0119101696566449	0.0411125959453603	SexMale	~ Sex	transcript-rna-seq	257144	ENSG00000174500	NA	NA	NA	NA	NA	NA
ENSG00000186432.10	KPNA4	3	-0.059506986564031	-0.105752575879996	-0.0132613972480656	-191.974660967701	-2.53658157478757	6.60550020896304	0.011918758638449	0.0411351762663531	SexMale	~ Sex	transcript-rna-seq	3840	ENSG00000186432	NA	NA	NA	NA	NA	NA
ENSG00000161249.21	DMKN	19	-0.332830477946046	-0.591510826077254	-0.0741501298148387	-267.71326458012	-2.53635970744684	0.813119522685987	0.0119260842279032	0.0411533892371309	SexMale	~ Sex	transcript-rna-seq	93099	ENSG00000161249	NA	NA	NA	NA	NA	NA
ENSG00000139579.13	NABP2	12	0.0717546201381659	0.0159801251294198	0.127529115146912	-202.733828465904	2.53609440742744	3.84667688656149	0.0119348491503412	0.0411765618118417	SexMale	~ Sex	transcript-rna-seq	79035	ENSG00000139579	NA	NA	NA	NA	NA	NA
ENSG00000133393.13	CEP20	16	-0.0651185480744263	-0.115737859011832	-0.0144992371370207	92.2798301646759	-2.53594408282461	4.38326942076433	0.0119398180933607	0.0411866321249342	SexMale	~ Sex	transcript-rna-seq	123811	ENSG00000133393	NA	NA	NA	NA	NA	NA
ENSG00000173372.17	C1QA	1	-0.328941633786114	-0.584677440141789	-0.0732058274304377	-77.039559595369	-2.53558690054335	6.28917687656697	0.0119516320762996	0.0412203070236667	SexMale	~ Sex	transcript-rna-seq	712	ENSG00000173372	NA	NA	NA	NA	NA	NA
ENSG00000170209.5	ANKK1	11	0.431372965999843	0.0959802782182227	0.766765653781463	-13.1042144095846	2.53542359786797	-1.52165569716881	0.0119570368701687	0.0412318693308769	SexMale	~ Sex	transcript-rna-seq	255239	ENSG00000170209	NA	NA	NA	NA	NA	NA
ENSG00000140416.23	TPM1	15	0.113840208792979	0.0253135513120156	0.202366866273942	88.6624837592527	2.53496991972728	7.34397813337451	0.0119720636141094	0.0412766016831058	SexMale	~ Sex	transcript-rna-seq	7168	ENSG00000140416	NA	NA	NA	NA	NA	NA
ENSG00000146556.15	WASH2P	2	0.0931356656750127	0.0207076177280705	0.165563713621955	135.666121570829	2.53489769233457	4.86667854937438	0.0119744574876969	0.0412777712642125	SexMale	~ Sex	transcript-rna-seq	375260	ENSG00000146556	NA	NA	NA	NA	NA	NA
ENSG00000137074.20	APTX	9	0.0563772871188487	0.0125335624980013	0.100221011739696	133.356650577753	2.53482467403666	3.88099563283685	0.0119768780091234	0.041279032287406	SexMale	~ Sex	transcript-rna-seq	54840	ENSG00000137074	NA	NA	NA	NA	NA	NA
ENSG00000143994.14	ABHD1	2	0.193498090850042	0.0429824496345818	0.344013732065501	-90.0056588202851	2.53423126651346	1.34069886691442	0.0119965653898379	0.0413273928525673	SexMale	~ Sex	transcript-rna-seq	84696	ENSG00000143994	NA	NA	NA	NA	NA	NA
ENSG00000129518.10	EAPP	14	0.0586603844695424	0.0130302360735065	0.104290532865578	102.83191494469	2.5342194361282	4.28340648405544	0.0119969581781039	0.0413273928525673	SexMale	~ Sex	transcript-rna-seq	55837	ENSG00000129518	NA	NA	NA	NA	NA	NA
ENSG00000171940.14	ZNF217	20	-0.0943079341656813	-0.167667346072003	-0.0209485222593595	97.9013831952041	-2.53421574018682	4.88286241594556	0.0119970808917955	0.0413273928525673	SexMale	~ Sex	transcript-rna-seq	7764	ENSG00000171940	NA	NA	NA	NA	NA	NA
ENSG00000273784.5	NA	NA	0.145666872127154	0.0323352322792671	0.258998511975041	50.0170656106444	2.53373281125687	1.95888013567474	0.0120131248779459	0.041368811293597	SexMale	~ Sex	transcript-rna-seq	NA	ENSG00000273784	NA	NA	NA	NA	NA	NA
ENSG00000101361.17	NOP56	20	0.0521750358682135	0.0115818031111783	0.0927682686252486	-113.432089725003	2.53372986698642	5.50043445893389	0.0120132227519584	0.041368811293597	SexMale	~ Sex	transcript-rna-seq	10528	ENSG00000101361	NA	NA	NA	NA	NA	NA
ENSG00000100767.17	PAPLN	14	0.182442924437143	0.0404743944093475	0.324411454464939	91.4486867499054	2.53329714088349	4.19930964858854	0.0120276152609887	0.0414112751659407	SexMale	~ Sex	transcript-rna-seq	89932	ENSG00000100767	NA	NA	NA	NA	NA	NA
ENSG00000228612.2	HK2P1	X	-0.323973850377934	-0.576083864321404	-0.0718638364344641	-289.604761110985	-2.53320918767956	-1.48418124545566	0.0120305424741406	0.0414121407115222	SexMale	~ Sex	transcript-rna-seq	NA	ENSG00000228612	NA	NA	NA	NA	NA	NA
ENSG00000160781.17	PAQR6	1	0.207845128509092	0.0461014035216549	0.369588853496529	190.422077120916	2.53316572189551	0.101976597785325	0.0120319893147414	0.0414121407115222	SexMale	~ Sex	transcript-rna-seq	79957	ENSG00000160781	NA	NA	NA	NA	NA	NA
ENSG00000215717.7	TMEM167B	1	-0.0551759102295536	-0.0981185388701435	-0.0122332815889637	72.8591744764765	-2.53286518517099	5.24118309348101	0.01204199749742	0.0414394877908818	SexMale	~ Sex	transcript-rna-seq	56900	ENSG00000215717	NA	NA	NA	NA	NA	NA
ENSG00000001460.18	STPG1	1	0.0885617001190388	0.0196278123948016	0.157495587843276	-150.103391548155	2.53258695826861	3.18016624957709	0.0120512693640045	0.0414642920915995	SexMale	~ Sex	transcript-rna-seq	90529	ENSG00000001460	NA	NA	NA	NA	NA	NA
ENSG00000176105.14	YES1	18	0.0772363102078578	0.0171052573620026	0.137367363053713	68.9730070398216	2.53205948120221	5.76541133654821	0.0120688649478381	0.0415177220551486	SexMale	~ Sex	transcript-rna-seq	7525	ENSG00000176105	NA	NA	NA	NA	NA	NA
ENSG00000160131.14	VMA21	X	-0.0637836773141576	-0.113443139946458	-0.0141242146818572	126.66770915492	-2.53197102656039	4.85704243722966	0.012071817862717	0.0415207705635996	SexMale	~ Sex	transcript-rna-seq	203547	ENSG00000160131	NA	NA	NA	NA	NA	NA
ENSG00000263843.1	MIF4GD-DT	17	0.155388614519196	0.0343884404951519	0.27638878854324	-83.6900002573004	2.53153766296649	0.645738271260739	0.0120862943261991	0.0415634462535672	SexMale	~ Sex	transcript-rna-seq	100287042	ENSG00000263843	NA	NA	NA	NA	NA	NA
ENSG00000135472.9	FAIM2	12	-0.361897612023512	-0.643751572420912	-0.0800436516261122	61.5577176965203	-2.53112019732235	0.843156801051429	0.0121002543722704	0.0415991092683494	SexMale	~ Sex	transcript-rna-seq	23017	ENSG00000135472	NA	NA	NA	NA	NA	NA
ENSG00000272568.6	NA	NA	0.238820526803926	0.0528205433530379	0.424820510254815	-415.62229622562	2.53110370709153	0.286940982202264	0.0121008061007583	0.0415991092683494	SexMale	~ Sex	transcript-rna-seq	100506497	ENSG00000272568	NA	NA	NA	NA	NA	NA
ENSG00000072401.15	UBE2D1	10	-0.0882301190489743	-0.156949131703642	-0.0195111063943066	-19.1954240417742	-2.53099418706975	3.09546762617097	0.0121044709804997	0.0416045888790829	SexMale	~ Sex	transcript-rna-seq	7321	ENSG00000072401	NA	NA	NA	NA	NA	NA
ENSG00000013297.12	CLDN11	3	0.197881371244936	0.0437229779537708	0.352039764536101	-204.583114739731	2.53039854640607	2.74925907567124	0.0121244203172191	0.0416599349717852	SexMale	~ Sex	transcript-rna-seq	5010	ENSG00000013297	NA	NA	NA	NA	NA	NA
ENSG00000101421.4	CHMP4B	20	0.062662210690522	0.0138453873703019	0.111479034010742	42.7470853482348	2.53038958300194	6.39927857049392	0.012124720745646	0.0416599349717852	SexMale	~ Sex	transcript-rna-seq	128866	ENSG00000101421	NA	NA	NA	NA	NA	NA
ENSG00000164761.9	TNFRSF11B	8	-0.323931746169452	-0.576311311186679	-0.0715521811522258	21.1397575427066	-2.53017475424351	1.65437515312065	0.0121319231976151	0.0416775542134213	SexMale	~ Sex	transcript-rna-seq	4982	ENSG00000164761	NA	NA	NA	NA	NA	NA
ENSG00000137462.9	TLR2	4	-0.229895087864866	-0.409017053094451	-0.0507731226352822	-24.0921841275353	-2.53006710367313	2.59026387814325	0.0121355337782795	0.041682830159965	SexMale	~ Sex	transcript-rna-seq	7097	ENSG00000137462	NA	NA	NA	NA	NA	NA
